id,year,chapter,source,difficulty,base,base_description,option_1,option_1_desc,option_2,option_2_desc,option_3,option_3_desc,option_4,option_4_desc,correct_answer,vowelized,phrases,split
FA18a6,FA18,a,NITE,6,לסייג:הגבלה ,לסייג זה להטיל בגבלה כלשהי,לשקוט:שלווה,לשקוט זה לחוש שלווה,לקטרג:האשמה,לקטרג זה להטיל האשמה כלשהי,לגלות:הדלפה,ניתן לגלות משהו בעקבות הדלפה,לחפוץ:רצון,לחפוץ זה לחוות רצון למשהו,2,0,0,train
16Apra4,16-Apr,a,NITE,4,דומם:קול,דומם הינו דבר מה הקורה ללא קול,בפרהסיה:פומביות,מה שקורה בפרהסיה קורה בפומביות,אליבא:סימוכין,"אליבא הוא מונח שמשמעותו ""על פי על סמך"" כאשר סימוכין הם על פי משהו",בדיעבד:זמן,מה שקורה בדיעבד קורה לאחר זמן מה,לאלתר:עיכוב,מה שקורה לאלתר קורה ללא עיכוב,4,1,0,train
SP20b4,SP20,b,NITE,4,דָּלַק:הדביק,הדביק הוא מי שדלק אחרי מישהו והצליח להשיג את מטרתו,לכלך:טינף,טינף הוא מי שלכלך מאוד,שינן:זכר,זכר הוא מי ששינן משהו והצליח להשיג את מטרתו.,הנץ:פרח,פַרח הוא מי שהוציא פרחים לאחר שהנץ.,פשע:העניש,העניש הוא מי שהטיל עונש על אדם אחר שפשע,2,1,0,train
FA21a2,FA21,a,NITE,2,נוכח:איננו,מי שלא נוכח איננו,צפוני:דרומי,מי שלא צפוני הוא לאו דווקא דרומי אלא יכול להיות מערבי ומזרחי,דולק:כבוי,מה שלא דולק הוא כבוי,קונה:מוכר,מוכר הוא אדם שמספק סחורה לקונה תמורת תשלום,קפוא:רותח,מה שלא קפוא הוא לאו דווקא רותח אלא יכול להיות גם פושר,2,0,0,train
13Febb6,13-Feb,b,NITE,6,להדיח:לפשוע ,להדיח זה לגרום לאדם אחר לפשוע,לתרץ:להסביר,,להסלים:למתן,,לִרְצות:להשתוקק,,לדובב:לדבר,לדובב זה לגרום לאחר אחר לדבר,4,1,0,train
17Sepa3,17-Sep,a,NITE,3,משקפי שמש:סִנְוֵר,אם מישהו הרכיב משקפי שמש פחת הסיכוי שדבר מה סנוור אותו,פקק:מזג,אדם היה צריך לחלוץ את הפקק לפני שמזג מהמשקה,שריון:הגן,מי ששם שריון למעשה הגן על עצמו,סורג:פרץ,אם מישהו הרכיב סורג פחת הסיכוי שמישהו פרץ אליו,מגהץ:קימט,מי שהשתמש במגהץ ביטל את פעולתו של מי שקימט את הבגד,3,0,1,train
15Deca4,15-Dec,a,NITE,4,המריא:טס,מי שהמריא החל פעולה שלאחריה הוא טס,צלל:שחה,צלל הוא מי ששחה לעומק,אכל:קינח,מי שאכל יכול לאחר מכן לבצע את הפעולה קינח,לגם:שתה,לגם הוא מי ששתה,נרדם:ישן,נרדם הוא מי שהחל פעולה שלאחריה הוא ישן,4,0,0,train
16Feba5,16-Feb,a,NITE,5,שומה עליו:חובה,מי ששומה עליו הוא מי שיש לו חובה לעשות דבר מה,יש בדעתו:כוונה,יש בדעתו הוא מי שיש לו כוונה לעשות דבר מה,יש ברשותו:שייכות,אדם שיש ברשותו הוא מי שדבר מה נמצא תחת השייכות שלו,יש לאל ידו:מעשה,אדם שיש לאל ידו הוא מי שיש לו יכולת לבצע מעשה מסוים,יש בלבו עליו:חיבה,אדם שיש בליבו עליו הוא מי שאין לו חיבה כלפי אדם אחר,1,0,1,train
17Apra4,17-Apr,a,NITE,4,נווה מדבר:מדבר,נווה מדבר הוא שטח הממוקם בתוך המדבר ושונה ממנו בטבעו (בנווה מדבר יש מים ועצים בניגוד לשאר המדבר),גדת נחל:נחל,גדת נחל היא החלק היבשתי הנושק לנחל,גן ירק:ירק,גן ירק הוא גינה המורכבת מירק,קרחת יער:יער,קרחת יער היא שטח הממוקם בתוך היער ושונה ממנו בטבעה (בקרחת היער לא צומחים עצים בניגוד לשאר היער),לב ים:ים,לב ים הוא אזור הנמצא באמצע הים,4,0,1,train
FA22a6,FA22,a,NITE,6,פיקח:ערום,אם מישהו הוא ערום (מלשון עורמה) הוא מנצל באופן פיקחי (חכם) את תמימותם של אחרים,אכזר:רחום,אכזר הוא אדם לא רחום,חטטן:סקרן,אם מישהו הוא חטטן הוא סקרן בתחומים הנוגעים לאחרים,איטי:יסודי,אם משהו נעשה באופן איטי ייתכן שהוא נעשה באופן יסודי,יהיר:שחצן,יהיר ושחצן הן מילים בעלות משמעות דומה: מתרברב בעצמו,2,1,0,train
FA22a1,FA22,a,NITE,1,מאפה:אפה,מאפה הוא מאכל שמישהו אפה,תבשיל:בישל,תבשיל הוא מאכל שמישהו בישל,קציצה:קצץ,קציצה היא מאכל שבסיסו דברים שמישהו קצץ,ממרח:מרח,ממרח הוא מאכל שמישהו מרח על מאכל אחר,משקה:השקה,משקה הוא נוזל שמישהו השקה בו אדם אחר,1,0,0,train
FA19a1,FA19,a,NITE,1,ענן גשם:ממטרה    ,ענן גשם הוא אמצעי טבעי וממטרה היא אמצעי מלאכותי להשגת מטרה זהה,שיער:פאה,שיער הוא אמצעי טבעי ופאה הוא אמצעי מלאכותי להשגת מטרה זהה,אוזן:רמקול,באמצעות אוזן ניתן להקשיב למה שמשמיע הרמקול,כף יד:כפפה,ניתן לכסות כף יד באמצעות כפפה,רגל:דוושה,באמצעות רגל ניתן ללחוץ על הדוושה,1,0,0,train
17Febb1,17-Feb,b,NITE,1,אמין:לסמוך,אמין הוא מי שניתן לסמוך עליו,חריג:להיטמע,חריג הוא מי שטרם התחיל להיטמע במקום מסוים,בריא:להחלים,בריא הוא אדם שעבר תהליך של להחלים ממחלה ממנה סבל (או שהיה בריא עוד לפני כן),נגיש:להגיע,נגיש הוא מקום שניתן להגיע אליו,נדיב:לתרום,נדיב הוא מי שמוכן לתרום מרכושו למען אחרים,3,0,0,train
17Feba3,17-Feb,a,NITE,3,סגר:טרק,טרק פירושו סגר בחוזקה,משך:תלש,תלש פירושו משך דבר מה עד שהדבר התנתק מדבר אחר אליו היה מחובר,לקח:גנב,גנב פירושו לקח דבר מה ללא רשות,זרק:הטיח,הטיח פירושו זרק בחוזקה,הִכה:בעט,בעט פירושו היכה באמצעות הרגל,3,0,0,train
13Julb5,13-Jul,b,NITE,5,להשביח:דשן,דשן הוא מה שהוספתו נועדה להשביח,לתבל:מזון,לתבל היא פעולה הנעשית על מזון,לכבס:כתם,לכבס היא פעולה שמטרתה העלמתו של כתם,לדלל:מים,מים הם מה שהוספתם נועדה לדלל,להריח:בושם,בושם הוא מה שהפעולה שבאמצעותה הוא נקלט היא להריח,3,0,0,train
FA22b3,FA22,b,NITE,3,בית:כתובת,כתובת ספציפית היא דרך לסימון בית מסוים,יום:תאריך,תאריך ספציפי הוא דרך לסימון יום מסוים,נהג:רישיון נהיגה,רישיון נהיגה היא תעודה המעידה שהנהג מוסמך לנהוג,חוזה:חתימה,חתימה על חוזה מהווה הסכמה לכתוב בו,מדינה:המנון,המנון הוא שיר רשמי של מדינה,1,0,0,train
14Julb2,14-Jul,b,NITE,2,לחן:להלחין,על מנת ליצור לחן צריך להלחין,בצק:לאפות,על מנת ליצור בצק צריך לערבב חומרים וללוש אך לא לאפות כיוון שזהו השלב שמגיע אחרי שהבצק מוכן,מזגן:לצנן,תפקידו של מזגן הוא לצנן מקום כלשהו,עפיפון:להפריח,כדי שעפיפון יעוף צריך להפריח אותו אך הפעולה לא מתבצעת כדי ליצור את העפיפון,בור:לחפור,על מנת ליצור בור צריך לחפור,4,0,0,train
12Octb4,12-Oct,b,NITE,4,עלום:מידע,על דבר עלום (נסתר בלתי נודע) אין מידע,אובד עצות:החלטה,,וַדָּאִי:ספק,על דבר ודאי אין ספק,מַפְלֶה:עדיפות,,נחוץ:צורך,,2,1,1,train
13Febb3,13-Feb,b,NITE,3,תת-סעיף:סעיף  ,תת סעף הוא חלק מהסעיף הראשי,תת-קבוצה:קבוצה,תת קבוצה הוא חלק מהקבוצה הראשית,תת-ימי:ים,,תת-תזונה:תזונה,,תת-תקני:תקן,,1,0,1,train
13Aprb1,13-Apr,b,NITE,1,כָּבוי:הדליק,אחר שהדליק עשה משהו אחר לא כבוי,עילג:דיבר,,לכוד:כָּלא,,מחוספס:ליטש,אדם שליטש עשה משהו אחר לא מחוספס,גרוע:הילל,,3,1,0,train
WIN21a4,WIN21,a,NITE,4,התפרסם:אנונימיות,מי שהתפרסם כבר לא נמצא במצב של אנונימיות,התפכח:צלילות,מי שהתפכח נמצא במצב של צלילות,התלבט:החלטיות,מי שהתלבט בדבר מה התאפיין בחוסר החלטיות,התנגד:הסכמה,מי שהתנגד הביע חוסר הסכמה כלפי דבר מה,התרפא:מחלה,מי שהתרפא כבר לא נמצא במצב של מחלה,4,0,0,train
SU20b6,SU20,b,NITE,6,בא על פתרונו:משבר,משבר שבא על פתרונו נפתר והסתיים,הגיע לפרקו:בוגר,בוגר הוא מי שהגיע לפרקו,בא קצו:סוף,מה שהגיע לסוף בא קצו,יישר את ההדורים:סכסוך,מי שפתר סכסוך יישר את ההדורים,העלה ארוכה:פצע,פצע שהעלה ארוכה החלים ונעלם,4,0,1,train
SU20a5,SU20,a,NITE,5,ציפורן:ציפורניים,.ציפורן היא צורת היחיד של ציפורניים,ברירה:חלופות,ברירה היא צורת היחיד של חלופות,חוטם:נחיריים,בחוטם נמצאים הנחיריים,כפל:כפליים,כפל הוא פעולת חשבון שבו מגדילים מספר פי כמה וכפליים הוא הכפלה פי שניים,שֵׂער:שערות,שֵׂער הוא שם כללי לכלל השערות הצומחות על הגוף,1,0,0,train
16Sepa5,16-Sep,a,NITE,5,כילי:תרם,כילי הוא קמצן מופרז ולכן לא סביר שתרם מכספו,לַהֲגָן:שתק,להגן הוא מי שמדבר ללא הפסק ולכן לא סביר ששתק,לֵאֶה:נרדם,לאה פירושו עייף מאוד ועל כן סביר שהוא נרדם בקלות,פולמוסן:התווכח,פולמוסן הוא מי שאוהב להתווכח ועל כן סביר שהוא התווכח רבות,גרגרן:אכל,גרגרן הוא אדם שאוכל בצורה מופרזת ולכן ניתן להניח שאכל הרבה,1,1,0,train
SU22a6,SU22,a,NITE,6,מסיס:ממוסס,דולק הוא דבר דליק שכבר בוצע עליו פעולת הדלקה,דליק:דולק,פותר יכול לבצע את פעולתו רק על דבר פתיר,פתיר:פותר,פותר יכול לבצע את פעולתו רק על דבר פתיר,זריז:מזרז,מזרז פירושו מנסה להפוך אחר לזריז,קליל:מקל,מקל פירשו הופך דבר אחר לקליל,2,1,0,train
SP20b6,SP20,b,NITE,6,באר:שתייה,שתייה היא פעולה שניתן לבצע באמצעות המים ששואבים מהבאר,גבול:חצייה,חצייה היא פעולה של מעבר גבול.,פרדס:קטיף,קטיף הוא פעולה שניתן לבצע על הפירות הבשלים של עצי הפרי שגדלים בפרדס,יער:נטיעה,נטיעה היא פעולה שניתן לבצע ביער,מחצבה:בנייה,בנייה היא פעולה שניתן לבצע באמצעות האבנים שחוצבים במחצבה,4,0,0,train
14Decb1,14-Dec,b,NITE,1,ביצורים:אויב,ביצורים מגנים מפני האויב,ניבים:טרף,ניבים הם שיניו של הטורף,אוזניים:רעשים,באמצעות האוזניים שומעים רעשים,פרווה:קור,פרווה מגינה מפני הקור,ציפורניים:שריטות,באמצעות ציפורניים ניתן לגרום שריטות,3,0,0,train
17Febb6,17-Feb,b,NITE,6,ספר:ביוגרפיה,ביוגרפיה הינה ספר בו הנושא הוא אדם מסוים,סרט:מותחן,מותחן הינו סוג אפשרי של סרט,ציור:דיוקן עצמי,דיוקן עצמי הינו ציור בו מושא הציור מצייר את עצמו,סרט:תסריט,תסריט מכיל את קווי העלילה שלפיהם מופק סרט,ציור:דיוקן,דיוקן הינו ציור בו הנושא אדם מסוים,4,0,0,train
SU19b2,SU19,b,NITE,2,מִבטא:מוצָא,מבטא מצביע על המוצא של מישהו,עיר בירה:מדינה,עיר בירה היא העיר הראשית של מדינה,כינוי:שֵׁם,כינוי הוא שם מומצא,שנה:גיל,השנה שבה אדם נולד קובעת את הגיל שלו,הבעת פנים:רגש,הבעת פנים מצביעה על הרגש  של מישהו,4,1,1,train
13Sepa5,13-Sep,a,NITE,5,תקנה:גזֵרה,גזרה היא תקנה שפוגעת באחר,תכנית:מזימה,מזימה היא תכנית שפוגעת באחר,בקשה:סירוב,סירוב הוא תשובה אפשרית לבקשה,אש:להבה,להבה היא חלק מאש,פשע:עונש,עונש היא התגובה לפשע,1,1,0,train
15Sepb5,15-Sep,b,NITE,5,הילל:התפאר,התפאר הוא מי שהילל את עצמו,שידל:התרצה,אדם התרצה לאחר שאחר שידל אותו,כתב:התכתב,אדם שהתכתב הוא אדם שכתב לאחר וקיבל תשובה ממנו,החביא:הסתתר,הסתתר הוא מי שהחביא את עצמו,הפציר:התחנן,מי שהתחנן ביצע את הפעולה הפציר,3,0,0,train
